"No.","Time","Source","Destination","Protocol","Length","Info"
"5833","6.370861","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5834","6.370877","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57601 Ack=1545936 Win=26198 Len=0 TSval=1082460086 TSecr=209185045"
"5835","6.370935","192.168.0.86","192.168.0.50","AFP","118","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Mis-Shapes.m4a"
"5836","6.371918","192.168.0.50","192.168.0.86","AFP","203","FPGetFileDirParms reply"
"5837","6.371919","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=101192 Win=122624 Len=0 TSval=132020129 TSecr=1082459958"
"5838","6.371943","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57653 Ack=1546073 Win=26195 Len=0 TSval=1082460087 TSecr=209185045"
"5839","6.371943","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5840","6.371971","192.168.0.86","192.168.0.50","AFP","118","FPOpenFork request: Vol=13 Did=36155 Name=01 Mis-Shapes.m4a"
"5841","6.372727","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=56556"
"5842","6.372773","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57705 Ack=1546093 Win=26198 Len=0 TSval=1082460087 TSecr=209185045"
"5843","6.372850","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=56556"
"5844","6.373337","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5845","6.373339","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5846","6.373340","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5847","6.373358","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57741 Ack=1550123 Win=26073 Len=0 TSval=1082460088 TSecr=209185045"
"5848","6.373372","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=57741 Ack=1550123 Win=26199 Len=0 TSval=1082460088 TSecr=209185045"
"5849","6.373429","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=56556"
"5850","6.374634","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5851","6.374650","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57761 Ack=1550139 Win=26199 Len=0 TSval=1082460089 TSecr=209185045"
"5852","6.374675","192.168.0.86","192.168.0.50","AFP","118","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Mis-Shapes.m4a"
"5853","6.375568","192.168.0.50","192.168.0.86","AFP","203","FPGetFileDirParms reply"
"5854","6.375584","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57813 Ack=1550276 Win=26195 Len=0 TSval=1082460089 TSecr=209185045"
"5855","6.376211","192.168.0.86","192.168.0.50","AFP","201","FPGetExtAttr request: Vol=13 Did=36155 Name=01 The Ecstasy Of Flight (I Love The Night).m4a"
"5856","6.376621","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5857","6.376650","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57948 Ack=1550298 Win=26198 Len=0 TSval=1082460090 TSecr=209185045"
"5858","6.376710","192.168.0.86","192.168.0.50","AFP","148","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 The Ecstasy Of Flight (I Love The Night).m4a"
"5859","6.377627","192.168.0.50","192.168.0.86","AFP","233","FPGetFileDirParms reply"
"5860","6.377677","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58030 Ack=1550465 Win=26194 Len=0 TSval=1082460091 TSecr=209185046"
"5861","6.377705","192.168.0.86","192.168.0.50","AFP","148","FPOpenFork request: Vol=13 Did=36155 Name=01 The Ecstasy Of Flight (I Love The Night).m4a"
"5862","6.378381","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=102632 Win=125440 Len=0 TSval=132020131 TSecr=1082459969"
"5863","6.378382","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=56812"
"5864","6.378432","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58112 Ack=1550485 Win=26198 Len=0 TSval=1082460091 TSecr=209185046"
"5865","6.378432","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5866","6.378507","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=56812"
"5867","6.379099","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5868","6.379101","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5869","6.379101","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5870","6.379121","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58148 Ack=1554515 Win=26073 Len=0 TSval=1082460092 TSecr=209185046"
"5871","6.379133","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=58148 Ack=1554515 Win=26199 Len=0 TSval=1082460092 TSecr=209185046"
"5872","6.379173","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=56812"
"5873","6.380547","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5874","6.380576","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58168 Ack=1554531 Win=26199 Len=0 TSval=1082460093 TSecr=209185046"
"5875","6.380603","192.168.0.86","192.168.0.50","AFP","148","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 The Ecstasy Of Flight (I Love The Night).m4a"
"5876","6.381492","192.168.0.50","192.168.0.86","AFP","233","FPGetFileDirParms reply"
"5877","6.381522","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58250 Ack=1554698 Win=26194 Len=0 TSval=1082460093 TSecr=209185046"
"5878","6.382030","192.168.0.86","192.168.0.50","AFP","179","FPGetExtAttr request: Vol=13 Did=36155 Name=1-06 Chariots of Fire.m4a"
"5879","6.382595","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5880","6.382611","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58363 Ack=1554720 Win=26198 Len=0 TSval=1082460094 TSecr=209185046"
"5881","6.382669","192.168.0.86","192.168.0.50","AFP","126","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-06 Chariots of Fire.m4a"
"5882","6.383527","192.168.0.50","192.168.0.86","AFP","211","FPGetFileDirParms reply"
"5883","6.383543","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58423 Ack=1554865 Win=26194 Len=0 TSval=1082460095 TSecr=209185046"
"5884","6.383570","192.168.0.86","192.168.0.50","AFP","126","FPOpenFork request: Vol=13 Did=36155 Name=1-06 Chariots of Fire.m4a"
"5885","6.384479","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=57068"
"5886","6.384548","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58483 Ack=1554885 Win=26198 Len=0 TSval=1082460096 TSecr=209185046"
"5887","6.384626","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=57068"
"5888","6.384759","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=104072 Win=128256 Len=0 TSval=132020132 TSecr=1082459969"
"5889","6.384806","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5890","6.385112","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5891","6.385113","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5892","6.385114","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5893","6.385134","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58519 Ack=1558915 Win=26073 Len=0 TSval=1082460096 TSecr=209185046"
"5894","6.385158","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=58519 Ack=1558915 Win=26199 Len=0 TSval=1082460096 TSecr=209185046"
"5895","6.385194","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=57068"
"5896","6.386538","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5897","6.386554","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58539 Ack=1558931 Win=26199 Len=0 TSval=1082460098 TSecr=209185046"
"5898","6.386579","192.168.0.86","192.168.0.50","AFP","126","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-06 Chariots of Fire.m4a"
"5899","6.387618","192.168.0.50","192.168.0.86","AFP","211","FPGetFileDirParms reply"
"5900","6.387633","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58599 Ack=1559076 Win=26194 Len=0 TSval=1082460099 TSecr=209185047"
"5901","6.388281","192.168.0.86","192.168.0.50","AFP","169","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Free Me.m4a"
"5902","6.388617","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5903","6.388632","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58702 Ack=1559098 Win=26198 Len=0 TSval=1082460099 TSecr=209185047"
"5904","6.388692","192.168.0.86","192.168.0.50","AFP","115","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Free Me.m4a"
"5905","6.389617","192.168.0.50","192.168.0.86","AFP","200","FPGetFileDirParms reply"
"5906","6.389633","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58751 Ack=1559232 Win=26195 Len=0 TSval=1082460100 TSecr=209185047"
"5907","6.389660","192.168.0.86","192.168.0.50","AFP","115","FPOpenFork request: Vol=13 Did=36155 Name=01 Free Me.m4a"
"5908","6.390452","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=57324"
"5909","6.390468","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58800 Ack=1559252 Win=26198 Len=0 TSval=1082460101 TSecr=209185047"
"5910","6.390543","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=57324"
"5911","6.391140","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5912","6.391141","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5913","6.391142","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5914","6.391143","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=105512 Win=131072 Len=0 TSval=132020134 TSecr=1082459978"
"5915","6.391165","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58836 Ack=1563282 Win=26073 Len=0 TSval=1082460102 TSecr=209185047"
"5916","6.391168","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5917","6.391181","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=58836 Ack=1563282 Win=26199 Len=0 TSval=1082460102 TSecr=209185047"
"5918","6.391240","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=57324"
"5919","6.392585","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5920","6.392619","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58856 Ack=1563298 Win=26199 Len=0 TSval=1082460103 TSecr=209185047"
"5921","6.392639","192.168.0.86","192.168.0.50","AFP","115","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Free Me.m4a"
"5922","6.393560","192.168.0.50","192.168.0.86","AFP","200","FPGetFileDirParms reply"
"5923","6.393576","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=58905 Ack=1563432 Win=26195 Len=0 TSval=1082460103 TSecr=209185047"
"5924","6.394085","192.168.0.86","192.168.0.50","AFP","179","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Voulez-Vous Danser.m4a"
"5925","6.394591","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5926","6.394607","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59018 Ack=1563454 Win=26198 Len=0 TSval=1082460104 TSecr=209185047"
"5927","6.394665","192.168.0.86","192.168.0.50","AFP","126","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Voulez-Vous Danser.m4a"
"5928","6.395612","192.168.0.50","192.168.0.86","AFP","211","FPGetFileDirParms reply"
"5929","6.395630","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59078 Ack=1563599 Win=26194 Len=0 TSval=1082460105 TSecr=209185047"
"5930","6.395658","192.168.0.86","192.168.0.50","AFP","126","FPOpenFork request: Vol=13 Did=36155 Name=01 Voulez-Vous Danser.m4a"
"5931","6.396328","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=57580"
"5932","6.396386","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59138 Ack=1563619 Win=26198 Len=0 TSval=1082460105 TSecr=209185047"
"5933","6.396463","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=57580"
"5934","6.397043","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5935","6.397044","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=106952 Win=134144 Len=0 TSval=132020135 TSecr=1082459978"
"5936","6.397046","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5937","6.397046","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5938","6.397074","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59174 Ack=1567649 Win=26073 Len=0 TSval=1082460106 TSecr=209185047"
"5939","6.397074","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5940","6.397079","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=59174 Ack=1567649 Win=26199 Len=0 TSval=1082460106 TSecr=209185047"
"5941","6.397134","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=57580"
"5942","6.398530","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5943","6.398547","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59194 Ack=1567665 Win=26199 Len=0 TSval=1082460107 TSecr=209185048"
"5944","6.398572","192.168.0.86","192.168.0.50","AFP","126","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Voulez-Vous Danser.m4a"
"5945","6.399594","192.168.0.50","192.168.0.86","AFP","211","FPGetFileDirParms reply"
"5946","6.399609","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59254 Ack=1567810 Win=26194 Len=0 TSval=1082460108 TSecr=209185048"
"5947","6.400742","192.168.0.86","192.168.0.50","AFP","175","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Sweets Of May.m4a"
"5948","6.401316","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5949","6.401331","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59363 Ack=1567832 Win=26198 Len=0 TSval=1082460109 TSecr=209185048"
"5950","6.401391","192.168.0.86","192.168.0.50","AFP","121","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Sweets Of May.m4a"
"5951","6.402406","192.168.0.50","192.168.0.86","AFP","206","FPGetFileDirParms reply"
"5952","6.402425","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59418 Ack=1567972 Win=26195 Len=0 TSval=1082460110 TSecr=209185048"
"5953","6.402453","192.168.0.86","192.168.0.50","AFP","121","FPOpenFork request: Vol=13 Did=36155 Name=01 Sweets Of May.m4a"
"5954","6.403198","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=57836"
"5955","6.403266","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59473 Ack=1567992 Win=26198 Len=0 TSval=1082460110 TSecr=209185048"
"5956","6.403343","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=57836"
"5957","6.403903","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5958","6.403905","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5959","6.403906","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5960","6.403907","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=108392 Win=136960 Len=0 TSval=132020137 TSecr=1082459988"
"5961","6.403936","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59509 Ack=1572022 Win=26073 Len=0 TSval=1082460111 TSecr=209185048"
"5962","6.403936","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5963","6.403939","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=59509 Ack=1572022 Win=26199 Len=0 TSval=1082460111 TSecr=209185048"
"5964","6.404006","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=57836"
"5965","6.405387","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5966","6.405419","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59529 Ack=1572038 Win=26199 Len=0 TSval=1082460112 TSecr=209185048"
"5967","6.405444","192.168.0.86","192.168.0.50","AFP","121","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Sweets Of May.m4a"
"5968","6.406458","192.168.0.50","192.168.0.86","AFP","206","FPGetFileDirParms reply"
"5969","6.406474","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59584 Ack=1572178 Win=26195 Len=0 TSval=1082460113 TSecr=209185048"
"5970","6.407007","192.168.0.86","192.168.0.50","AFP","233","FPGetExtAttr request: Vol=13 Did=36155 Name=1-04 And I Will Kiss (feat. Dame Evelyn Glennie, The Pandemonium Drummers).m4a"
"5971","6.407587","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5972","6.407603","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59751 Ack=1572200 Win=26198 Len=0 TSval=1082460114 TSecr=209185049"
"5973","6.407663","192.168.0.86","192.168.0.50","AFP","179","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-04 And I Will Kiss (feat. Dame Evelyn Glennie, The Pandemonium Drummers).m4a"
"5974","6.408592","192.168.0.50","192.168.0.86","AFP","264","FPGetFileDirParms reply"
"5975","6.408608","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59864 Ack=1572398 Win=26193 Len=0 TSval=1082460115 TSecr=209185049"
"5976","6.408636","192.168.0.86","192.168.0.50","AFP","179","FPOpenFork request: Vol=13 Did=36155 Name=1-04 And I Will Kiss (feat. Dame Evelyn Glennie, The Pandemonium Drummers).m4a"
"5977","6.409571","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=58092"
"5978","6.409616","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=59977 Ack=1572418 Win=26198 Len=0 TSval=1082460116 TSecr=209185049"
"5979","6.409693","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=58092"
"5980","6.410257","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=109832 Win=139776 Len=0 TSval=132020139 TSecr=1082459988"
"5981","6.410258","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5982","6.410259","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5983","6.410259","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5984","6.410287","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=60013 Ack=1576448 Win=26073 Len=0 TSval=1082460116 TSecr=209185049"
"5985","6.410287","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5986","6.410304","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=60013 Ack=1576448 Win=26199 Len=0 TSval=1082460116 TSecr=209185049"
"5987","6.410339","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=58092"
"5988","6.411603","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5989","6.411648","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=60033 Ack=1576464 Win=26199 Len=0 TSval=1082460118 TSecr=209185049"
"5990","6.411673","192.168.0.86","192.168.0.50","AFP","179","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-04 And I Will Kiss (feat. Dame Evelyn Glennie, The Pandemonium Drummers).m4a"
"5991","6.412516","192.168.0.50","192.168.0.86","AFP","264","FPGetFileDirParms reply"
"5992","6.412532","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=60146 Ack=1576662 Win=26193 Len=0 TSval=1082460118 TSecr=209185049"
"5993","6.414208","192.168.0.86","192.168.0.50","AFP","173","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Here With Me.m4a"
"5994","6.414618","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5995","6.414662","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=60253 Ack=1576684 Win=26198 Len=0 TSval=1082460120 TSecr=209185049"
